image,od_dice,od_assd,oc_dice,oc_assd
V0001.png,0.6703510391256258,3.659652755376253,0.7045075135074874,3.298951746056744
V0004.png,0.8227571117660003,7.440062152709824,0.37224314485076304,10.0
V0005.png,0.7667824725240586,10.0,0.20934397003199745,10.0
V0006.png,0.46429531451993966,10.0,0.2234243992109489,10.0
V0007.png,0.8739126088652008,8.286303830998536,0.5058670164890612,10.0
V0008.png,0.5871174238976621,10.0,0.361139579091741,10.0
V0009.png,0.8530158731325271,10.0,0.8399326038755998,1.5889982709116626
V0010.png,0.8864042094462048,3.3131308021506394,0.657973923480572,3.2044509769056284
V0013.png,0.8425778134052496,5.872664777956674,0.8766798423846647,1.230917997313662
V0014.png,0.7631306964548241,2.657862508587823,0.7418663554610047,3.7074035938839462
V0015.png,0.8120609362916876,10.0,0.7753408423967373,2.803724419261244
V0016.png,0.7513374284215004,10.0,0.4912587457057802,4.438941160138026
V0018.png,0.8829765546554775,8.099807566434382,0.9388541168085983,0.5608575186939773
V0021.png,0.8856191006055718,7.2876940278995415,0.7776059394444604,2.554697593565206
V0023.png,0.8489314666093115,5.163172811899145,0.7185761968165509,3.017704808795818
V0024.png,0.7213657218008831,3.1912287404486666,0.606110996453729,5.617375405012139
V0026.png,0.8010048058093001,7.882834656463354,0.7919768407940926,2.8469183242076737
V0028.png,0.898992065302389,6.456824927446153,0.8247422685726432,10.0
V0029.png,0.8876046529691008,1.6763517184500554,0.618215272559904,10.0
V0030.png,0.7921824106168615,2.054815790216474,0.6969760173160042,4.223388381497353
V0032.png,0.9290264693324123,1.8844070555483272,0.8583333338252315,1.5608915946800406
V0034.png,0.5404234846722528,10.0,0.7967894936271818,2.269924826424865
V0036.png,0.8838647344117249,1.3359895582180505,0.7625957284861115,2.441257037731161
V0037.png,0.8267709376859408,1.809922188064267,0.737814043938557,3.553426890407172
V0038.png,0.8634368967321073,1.6028374681294664,0.7135036505063758,3.2954286763550313
V0040.png,0.8767637224722586,1.6291816674927155,0.8994041363497928,1.092056915462858
V0041.png,0.7152439027284107,2.4784958475018413,0.6706423587141893,5.056711493858898
V0042.png,0.8921825051901748,1.2487375200280577,0.7712805337850461,2.505138845285997
V0043.png,0.9086447716981457,1.0304333529316243,0.882914137372321,1.3698949121049773
V0044.png,0.8615435303010102,1.7100753707011305,0.7245033121705189,3.272570335145224
V0046.png,0.484725510669907,4.3249379325334445,0.3848173795836508,10.0
V0047.png,0.8959531057423592,1.1524658492665243,0.6837899552403255,10.0
V0048.png,0.8100807117360561,2.212032841014125,0.7291949045020469,3.4392780463044414
V0050.png,0.8865619547289777,1.4258613758773415,0.9118172084547761,0.987980742287753
V0051.png,0.9172681844185931,4.770936412551663,0.8249641326220799,10.0
V0052.png,0.7829334331220862,3.0222400028379006,0.8720573189761652,1.1749358716730554
V0053.png,0.6482960081321363,4.867176326457775,0.5589291558637637,6.460078855501841
V0054.png,0.7206967215976468,10.0,0.6134259265651026,10.0
V0056.png,0.8347568416988349,1.9418752480039059,0.6762099533871507,3.50567607594064
V0057.png,0.9205520328976575,1.0942342333150838,0.8750769238456805,1.0561985645761696
V0058.png,0.8697660988836595,6.935429742792622,0.7910979234685521,2.45366270363279
V0059.png,0.8384874689737011,2.231651292341445,0.7709677426742976,2.564013190643253
V0061.png,0.8665259604334943,1.5868766681132271,0.8760899498024555,1.5895613759324225
V0063.png,0.8834856397817513,1.4180592698794103,0.8384162658148308,2.011764835830362
V0064.png,0.8856859743395316,1.356454531087995,0.8805256873341527,1.3476663741189188
V0065.png,0.8784718839504221,1.4491661603648909,0.7425208448135319,2.676022158342306
V0066.png,0.8389341636856202,1.9752127762012557,0.8341740232213933,10.0
V0067.png,0.9156852528236735,0.9533511805265977,0.8661921712946898,9.000153090061806
V0068.png,0.8479327261318038,1.9300918370900009,0.8704241723694823,1.530607215862617
V0070.png,0.7970800526598752,2.2939163140009384,0.7382012472435414,3.576687805355941
V0071.png,0.7491701247415248,2.9566368470313975,0.6375545865916847,4.465056042819253
V0072.png,0.8937064273768442,1.1897802004838565,0.8221656776302921,10.0
V0073.png,0.8584926391359122,1.63387748275205,0.9105760966871191,6.070225427863898
V0074.png,0.7747556313485384,10.0,0.494638070834142,10.0
V0075.png,0.5037754992631855,3.6709985090528052,0.5214714941792885,10.0
V0076.png,0.8453000348202393,2.0364289177189043,0.8851032987129275,1.1947712245381013
V0077.png,0.8691936378339846,2.1830952415488643,0.819827842624435,2.1300199811539344
V0079.png,0.8197476127048536,2.371119176834226,0.7871989449449062,2.339646747681676
V0080.png,0.7784116844153222,2.633489373937819,0.8619047625623582,1.3412409022844987
V0083.png,0.8933616472224526,1.2193983681383673,0.7679538081271967,2.53790228834981
V0084.png,0.8603589254960614,3.208669259674993,0.8961038966228576,10.0
V0085.png,0.8913357401702746,1.267460734440827,0.8241358404362163,10.0
V0086.png,0.880182827391297,1.556034235005427,0.8462291875735254,1.708556335476887
V0087.png,0.6344096389065931,5.266769172405386,0.5601577930958689,5.144962160493611
V0088.png,0.9114075254714239,1.130599664738365,0.9169776123275297,0.760321484855306
V0091.png,0.8614002411949159,1.3736105447312927,0.7918810754949083,2.4280952509384095
V0092.png,0.7648244406865128,2.2202457830949016,0.736158994653906,3.6984950972979314
V0093.png,0.8120439833397965,5.233890720112404,0.7006408309409801,10.0
V0094.png,0.8924552666551787,1.2695733310331143,0.8502354792771256,1.6807737707359693
V0095.png,0.6588637799055876,4.271957739386974,0.6993895606087086,5.401816998351543
V0097.png,0.5700273359301918,6.188557215489764,7.440476135115506e-09,10.0
V0098.png,0.7687737480008472,2.914868798524634,0.7131400376040715,10.0
V0099.png,0.8965402805139465,1.3968435557604963,0.8833819246232437,1.2048792246302364
V0100.png,0.7947094734403013,1.7270225726936481,0.5804573810388671,10.0
V0101.png,0.8139916901980948,4.851347306861806,0.6383207769735157,3.851561852725787
V0103.png,0.75197757109044,7.544965540078719,0.7270306264380146,3.639235270826612
V0104.png,0.9290154960294928,1.7141758347629235,0.7284644203231447,10.0
V0105.png,0.8601426626110903,1.9077103126431376,0.895377129317424,1.1155647988680395
V0106.png,0.7420494702110119,3.6169589144748033,0.6481312686958465,4.027349323026064
V0107.png,0.9245247149006419,0.9622285729227084,0.9210637403078779,10.0
V0108.png,0.8878469618456049,4.571632831079111,0.8859098691217631,1.3093279906900845
V0109.png,0.8802017655735584,1.2957985797512581,0.8341447587337074,1.817830323382121
V0110.png,0.8542704627631046,3.4605330575599593,0.69200000077,10.0
V0111.png,0.8570156894881321,1.571224454662779,0.8849028404898998,1.2354459958297244
V0112.png,0.9030779959128619,1.0778786067003991,0.8562052510256407,1.6756971705746382
V0113.png,0.7898264030764421,2.8884139578187806,0.6820779229036937,3.99557929777887
V0114.png,0.8417125600979636,7.230572225624487,0.8298857677373085,10.0
V0115.png,0.7549731311822635,2.5012881240436844,0.6773660616536086,4.243891065154042
V0116.png,0.8601676225318327,6.899044671664569,0.7875457885185632,2.1659380697024417
V0117.png,0.925124792086596,5.126331672378058,0.8833258834004206,10.0
V0118.png,0.6315970434660503,3.4970345479304465,0.5335559273229451,7.504160759138735
V0119.png,0.8440348183880851,1.5804083354053498,0.7928504237199427,10.0
V0120.png,0.8865957219320695,6.936231994024304,0.8147410367791781,1.6791671306022702
V0121.png,0.8736292985482494,4.3535575027302436,0.7029216091902759,10.0
V0122.png,0.6723786213052033,3.9524844834798456,0.7797147392085111,2.7865165572435218
V0123.png,0.9113031212208578,1.0949774822296983,0.8344370867376818,1.7439835591417006
V0124.png,0.749728471877635,2.744639026020727,0.5979864209834082,5.642123730306793
V0126.png,0.853494271098142,1.7100641430830965,0.7963475379182414,2.5618116584122674
V0127.png,0.8693251535078474,1.562519031650386,0.9096477798252383,0.9745473250264209
V0129.png,0.8879128305702231,1.596462584994672,0.7450224807641459,2.2635690522188456
V0130.png,0.8847872548234047,9.86412246610156,0.8427139558877642,1.578806657903132
V0131.png,0.9063478509286006,1.1421044537470146,0.7295825787684055,2.4480515496695925
V0133.png,0.8503969913806968,1.4060138032032583,0.7780748668046461,10.0
V0134.png,0.8292781425247066,1.9356184464466386,0.7946171105587404,2.3130762483670253
V0136.png,0.7245069243343402,3.3192628676530807,0.8380610418741076,1.8547220098120398
V0137.png,0.8498484710718629,4.913170379933179,0.7495812405796429,2.5845170589339177
V0138.png,0.9221043609534937,3.972367794460091,0.9191430551545055,0.6216860922877533
V0139.png,0.9285420099582558,0.8856900698457163,0.9046350564484014,7.555777599141917
V0140.png,0.8141576036880771,2.0191267043819403,0.7068385658440623,10.0
V0141.png,0.7415466669423502,2.662053724763985,0.5789222719173949,4.938600100549332
V0142.png,0.6946499228499484,3.835332263675364,0.7109634559497136,3.9463933702752003
V0143.png,0.8488116638218378,1.890184266004045,0.8000000009756096,1.8085567070415165
V0144.png,0.9205713291059299,1.0503647530851135,0.8672282396019726,10.0
V0146.png,0.9312546957820673,0.922920209838435,0.8660672036627202,10.0
V0148.png,0.8843875407181468,10.0,0.7869101986799459,2.280769388685612
V0149.png,0.8764932173754877,6.72774100872876,0.8599605527285978,8.88304734454453
V0150.png,0.7398183693101598,10.0,0.7579257808849207,3.0109747538773526
V0151.png,0.8353579737784458,2.03625099324622,0.7349480978029478,2.939666421224081
V0152.png,0.8844303409924963,3.445361433377264,0.6193314340001776,10.0
V0153.png,0.9086452343653764,1.1982988898616322,0.7666666679629629,10.0
V0155.png,0.9153028998800814,3.821270980385747,0.9506374633846438,0.5527762566815376
V0156.png,0.8595266166141955,1.591934313400673,0.8089453345970588,2.2447089431828324
V0157.png,0.8700395257944351,1.6552150642032404,0.8493003233334222,10.0
